Gyro_X,Gyro_Y,Time,Gesture,Type
98.35,25.17,300,101,D
76.63,-12.97,350,101,D
42.31,-10.74,400,101,D
-18.41,-12.11,450,101,D
61.00,94.82,0,102,D
48.19,143.21,50,102,D
5.30,75.82,100,102,D
30.26,9.89,150,102,D
5.03,40.31,200,102,D
25.05,58.64,250,102,D
15.60,49.94,300,102,D
37.31,53.69,350,102,D
9.04,53.97,400,102,D
-14.03,16.94,450,102,D
-17.00,33.61,0,103,D
15.58,38.83,50,103,D
-6.41,49.17,100,103,D
40.08,58.30,150,103,D
2.73,95.20,200,103,D
31.49,57.55,250,103,D
6.03,70.66,300,103,D
42.43,56.04,350,103,D
31.79,66.04,400,103,D
37.37,81.45,450,103,D
18.55,66.72,0,104,D
8.07,63.46,50,104,D
21.99,71.37,100,104,D
14.82,67.37,150,104,D
19.53,71.09,200,104,D
9.07,58.55,250,104,D
4.16,65.85,300,104,D
11.21,52.09,350,104,D
-5.13,55.97,400,104,D
-0.72,48.87,450,104,D
-15.94,43.82,0,105,D
-20.12,52.13,50,105,D
10.51,58.23,100,105,D
-1.43,54.97,150,105,D
-15.37,56.61,200,105,D
-23.73,65.12,250,105,D
11.27,65.74,300,105,D
-27.01,63.22,350,105,D
-11.37,59.51,400,105,D
21.31,60.98,450,105,D
-24.41,77.91,0,106,D
-7.85,73.49,50,106,D
-21.17,77.28,100,106,D
-1.05,72.00,150,106,D
-66.31,80.99,200,106,D
-29.73,70.29,250,106,D
-35.00,85.71,300,106,D
-2.31,53.87,350,106,D
3.31,31.69,400,106,D
2.93,33.47,450,106,D
5.09,49.57,0,107,D
0.13,41.69,50,107,D
-4.84,52.71,100,107,D
-7.03,40.25,150,107,D
6.15,50.48,200,107,D
3.05,83.37,250,107,D
14.74,51.45,300,107,D
3.31,44.41,350,107,D
11.87,56.75,400,107,D
-12.81,3.75,450,107,D
-3.57,34.69,0,108,D
-10.93,39.74,50,108,D
-4.87,41.17,100,108,D
-14.73,49.35,150,108,D
-15.49,51.14,200,108,D
-24.23,49.15,250,108,D
-5.43,64.16,300,108,D
-3.36,40.29,350,108,D
-0.58,49.56,400,108,D
-15.77,44.47,450,108,D
-3.23,72.29,0,109,D
0.39,91.65,50,109,D
-27.57,74.30,100,109,D
-8.81,40.77,150,109,D
-8.01,70.94,200,109,D
-0.44,68.78,250,109,D
-41.77,75.64,300,109,D
-18.80,60.17,350,109,D
45.48,67.35,400,109,D
7.01,40.89,450,109,D
-44.76,16.71,0,110,L
-86.00,12.71,50,110,L
-142.61,27.53,100,110,L
-136.08,60.40,150,110,L
-149.23,31.32,200,110,L
-104.53,21.94,250,110,L
-88.75,13.89,300,110,L
-120.90,19.08,350,110,L
-92.64,5.70,400,110,L
-67.24,25.39,450,110,L
-18.98,0.21,0,111,L
5.65,-1.72,50,111,L
7.85,-4.61,100,111,L
-7.87,3.97,150,111,L
-11.97,-1.10,200,111,L
-176.05,12.87,250,111,L
-217.78,-8.33,300,111,L
-217.78,-49.20,350,111,L
-217.78,-28.87,400,111,L
-170.85,-4.83,450,111,L
-72.55,4.69,0,112,L
-80.33,9.31,50,112,L
-134.22,19.59,100,112,L
-170.07,9.25,150,112,L
-155.11,-18.20,200,112,L
-194.57,12.82,250,112,L
-196.79,13.05,300,112,L
-138.33,77.65,350,112,L
-5.83,15.72,400,112,L
-28.64,16.03,450,112,L
-65.27,25.60,0,113,L
-87.92,11.99,50,113,L
-113.54,44.17,100,113,L
-43.83,-17.31,150,113,L
-102.69,-1.25,200,113,L
-123.23,-6.29,250,113,L
-162.56,8.47,300,113,L
-134.82,-0.09,350,113,L
-115.59,3.29,400,113,L
-118.79,14.08,450,113,L
-43.42,-8.67,0,114,L
-55.04,2.50,50,114,L
-60.62,1.87,100,114,L
-51.22,6.76,150,114,L
-50.67,-0.55,200,114,L
-86.73,-8.15,250,114,L
-92.94,1.21,300,114,L
-68.99,-2.72,350,114,L
-84.05,7.59,400,114,L
-93.13,17.58,450,114,L
-29.46,1.43,0,115,L
-58.06,-6.75,50,115,L
-111.85,-7.30,100,115,L
-102.70,1.00,150,115,L
-103.49,-4.27,200,115,L
-119.69,-1.83,250,115,L
-57.77,-3.95,300,115,L
-109.02,21.82,350,115,L
-131.67,25.33,400,115,L
-133.07,32.78,450,115,L
-106.99,-17.15,0,116,L
-105.49,-7.25,50,116,L
-110.38,-3.88,100,116,L
-79.90,-15.37,150,116,L
-86.11,-26.67,200,116,L
-120.79,-31.25,250,116,L
-75.04,-5.29,300,116,L
-78.85,0.17,350,116,L
-68.29,9.76,400,116,L
-125.82,-7.13,450,116,L
-217.78,-31.35,0,117,L
-180.19,-23.28,50,117,L
-189.09,17.00,100,117,L
-141.09,10.55,150,117,L
-84.85,-7.59,200,117,L
-82.95,-1.07,250,117,L
-38.47,1.76,300,117,L
-102.21,-8.51,350,117,L
1.51,-5.05,400,117,L
-7.49,7.23,450,117,L
-7.91,5.45,0,118,L
-16.87,1.33,50,118,L
-66.45,20.93,100,118,L
-217.78,-5.79,150,118,L
-214.48,-21.48,200,118,L
-217.78,-19.71,250,118,L
-122.04,-14.42,300,118,L
-212.85,-9.64,350,118,L
-87.67,2.67,400,118,L
-212.41,-4.24,450,118,L
-168.32,-19.46,0,119,L
-172.70,-30.65,50,119,L
-203.02,-26.17,100,119,L
-160.97,-25.72,150,119,L
-145.86,-20.21,200,119,L
-163.01,-21.56,250,119,L
-151.97,6.87,300,119,L
-72.74,-7.64,350,119,L
-46.72,-11.09,400,119,L
-24.79,12.26,450,119,L
-121.99,18.53,0,120,U
-197.49,8.90,50,120,U
-217.78,1.42,100,120,U
-217.78,3.69,150,120,U
-217.78,-3.00,200,120,U
-155.04,8.85,250,120,U
-154.62,-10.88,300,120,U
-90.69,-10.51,350,120,U
-70.61,-1.43,400,120,U
-41.15,-9.86,450,120,U
-4.78,-4.47,0,121,U
-7.23,-16.47,50,121,U
11.89,-64.32,100,121,U
-30.35,-117.09,150,121,U
-50.81,-165.69,200,121,U
-20.53,-136.71,250,121,U
13.73,-142.05,300,121,U
10.00,-165.68,350,121,U
4.75,-144.81,400,121,U
-9.14,-97.07,450,121,U
-14.99,-94.00,0,122,U
0.43,-139.24,50,122,U
-8.46,-130.35,100,122,U
1.44,-111.45,150,122,U
17.89,-131.49,200,122,U
26.71,-141.67,250,122,U
22.73,-108.06,300,122,U
20.03,-83.26,350,122,U
22.23,-56.21,400,122,U
12.23,-9.77,450,122,U
-0.69,3.07,0,123,U
12.36,-14.47,50,123,U
14.31,-33.96,100,123,U
-52.56,-62.64,150,123,U
-19.43,-114.13,200,123,U
-14.64,-88.57,250,123,U
16.83,-147.35,300,123,U
7.05,-171.62,350,123,U
19.42,-121.71,400,123,U
13.02,-73.24,450,123,U
-22.45,-103.91,0,124,U
-20.62,-116.29,50,124,U
-7.43,-110.85,100,124,U
-3.93,-81.67,150,124,U
-1.18,-81.61,200,124,U
7.54,-116.55,250,124,U
18.37,-124.51,300,124,U
-8.79,-108.17,350,124,U
-14.81,-67.27,400,124,U
-4.49,1.09,450,124,U
0.83,2.91,0,125,U
1.27,0.27,50,125,U
-0.93,5.29,100,125,U
-0.97,-1.43,150,125,U
-0.60,-3.53,200,125,U
-2.58,-42.93,250,125,U
-19.96,-169.31,300,125,U
34.82,-197.23,350,125,U
69.96,-134.22,400,125,U
46.15,-117.15,450,125,U
24.09,-72.21,0,126,U
30.16,-99.23,50,126,U
26.00,-108.67,100,126,U
41.69,-107.47,150,126,U
27.77,-110.97,200,126,U
7.83,-113.21,250,126,U
17.48,-102.97,300,126,U
6.33,-100.73,350,126,U
5.95,-76.28,400,126,U
6.71,-40.59,450,126,U
6.61,-66.01,0,127,U
13.75,-74.63,50,127,U
18.07,-108.81,100,127,U
0.33,-124.87,150,127,U
-7.29,-142.65,200,127,U
-2.12,-146.97,250,127,U
39.69,-178.21,300,127,U
-21.23,-83.22,350,127,U
-9.45,-48.58,400,127,U
3.19,-12.39,450,127,U
23.59,-117.42,0,128,U
5.51,-160.49,50,128,U
-25.16,-149.15,100,128,U
-7.45,-145.74,150,128,U
-13.39,-141.76,200,128,U
-6.59,-123.49,250,128,U
-28.83,-97.41,300,128,U
-22.03,-56.46,350,128,U
-20.59,-22.51,400,128,U
-27.02,48.07,450,128,U
0.17,4.75,0,129,U
-0.68,2.62,50,129,U
0.04,0.83,100,129,U
-0.29,-0.01,150,129,U
2.75,-1.08,200,129,U
2.42,-10.32,250,129,U
2.14,-74.44,300,129,U
-5.19,-183.09,350,129,U
-2.90,-218.55,400,129,U
-61.97,-192.75,450,129,U
0.53,-58.00,0,130,U
7.45,-72.70,50,130,U
26.86,-104.13,100,130,U
25.83,-107.18,150,130,U
13.05,-102.69,200,130,U
-4.74,-89.15,250,130,U
-14.07,-80.93,300,130,U
1.05,-87.78,350,130,U
2.69,-61.41,400,130,U
1.69,-48.26,450,130,U
9.50,-0.37,0,131,R
19.01,8.65,50,131,R
15.89,-2.53,100,131,R
90.81,-4.04,150,131,R
111.98,-53.59,200,131,R
174.05,-30.03,250,131,R
166.23,-32.83,300,131,R
164.93,-22.98,350,131,R
181.70,-26.90,400,131,R
173.02,-38.67,450,131,R
42.42,17.39,0,132,R
44.95,59.13,50,132,R
121.33,-17.81,100,132,R
80.73,-16.69,150,132,R
118.64,-5.93,200,132,R
108.43,-2.71,250,132,R
182.56,-36.14,300,132,R
219.12,-55.01,350,132,R
202.99,-58.27,400,132,R
219.12,-53.65,450,132,R
138.99,23.94,0,133,R
143.26,23.11,50,133,R
170.50,28.32,100,133,R
191.77,31.15,150,133,R
190.36,-9.34,200,133,R
162.85,-7.04,250,133,R
109.59,30.71,300,133,R
75.76,33.81,350,133,R
65.97,-4.69,400,133,R
48.47,-20.08,450,133,R
219.12,-31.62,0,134,R
196.91,-25.05,50,134,R
188.40,10.13,100,134,R
135.51,-7.87,150,134,R
117.99,3.73,200,134,R
101.13,-15.93,250,134,R
132.38,-0.19,300,134,R
88.57,8.61,350,134,R
76.07,4.65,400,134,R
36.45,-13.86,450,134,R
100.30,-3.81,0,135,R
163.42,-17.96,50,135,R
110.83,-7.02,100,135,R
104.83,-0.67,150,135,R
160.59,-22.05,200,135,R
96.37,-18.63,250,135,R
47.19,-28.90,300,135,R
-0.98,-1.99,350,135,R
9.05,-6.19,400,135,R
8.58,-5.77,450,135,R
34.09,1.03,0,136,R
66.11,0.08,50,136,R
94.67,4.82,100,136,R
112.34,0.51,150,136,R
134.75,-0.67,200,136,R
110.81,-14.67,250,136,R
115.41,-0.63,300,136,R
176.79,-12.59,350,136,R
159.77,-6.24,400,136,R
115.18,-22.38,450,136,R
64.99,-1.47,0,137,R
119.86,-18.13,50,137,R
153.51,-11.97,100,137,R
171.79,-16.77,150,137,R
137.81,-18.93,200,137,R
133.73,-9.79,250,137,R
102.61,-2.37,300,137,R
126.66,16.49,350,137,R
123.46,-12.99,400,137,R
160.44,-1.88,450,137,R
127.00,-19.11,0,138,R
136.57,-10.09,50,138,R
62.91,6.42,100,138,R
65.97,-2.52,150,138,R
66.93,-9.39,200,138,R
30.30,-4.01,250,138,R
68.43,-11.35,300,138,R
78.47,-17.05,350,138,R
113.97,-19.03,400,138,R
89.78,-21.19,450,138,R
5.22,-3.63,0,139,R
4.83,0.60,50,139,R
10.17,-6.26,100,139,R
60.65,-8.47,150,139,R
219.12,-37.79,200,139,R
219.12,-60.47,250,139,R
219.12,-38.39,300,139,R
219.12,-24.53,350,139,R
143.89,-3.11,400,139,R
70.82,8.53,450,139,R
119.62,-15.73,0,140,R
124.13,-12.59,50,140,R
142.80,-5.37,100,140,R
160.49,-17.35,150,140,R
68.17,-19.19,200,140,R
131.15,-6.65,250,140,R
132.35,-22.95,300,140,R
160.01,-20.30,350,140,R
120.55,-30.51,400,140,R
39.96,-12.84,450,140,R
20.30,44.16,0,141,D
14.16,79.25,50,141,D
2.15,78.57,100,141,D
16.21,72.67,150,141,D
3.38,77.69,200,141,D
-9.49,82.66,250,141,D
-3.57,75.97,300,141,D
18.66,73.78,350,141,D
10.52,59.91,400,141,D
-0.39,67.03,450,141,D
-16.03,50.61,0,142,D
-30.11,60.41,50,142,D
-47.19,71.18,100,142,D
-82.41,87.22,150,142,D
-71.58,120.70,200,142,D
2.62,90.09,250,142,D
81.87,71.99,300,142,D
78.24,46.00,350,142,D
52.33,45.47,400,142,D
13.92,13.68,450,142,D
9.99,59.13,0,143,D
26.93,75.61,50,143,D
27.99,51.78,100,143,D
-83.23,53.20,150,143,D
-32.04,67.23,200,143,D
-5.97,62.07,250,143,D
5.55,51.95,300,143,D
-18.95,75.18,350,143,D
8.27,65.09,400,143,D
33.83,72.74,450,143,D
-8.12,78.40,0,144,D
-0.35,87.47,50,144,D
28.59,90.39,100,144,D
-28.04,44.57,150,144,D
29.59,80.95,200,144,D
0.29,100.25,250,144,D
28.79,111.11,300,144,D
12.02,101.03,350,144,D
20.99,99.87,400,144,D
6.31,79.35,450,144,D
-20.50,97.57,0,145,D
49.82,91.11,50,145,D
0.81,117.65,100,145,D
-29.03,95.61,150,145,D
-25.75,109.03,200,145,D
-44.32,113.06,250,145,D
-32.97,82.13,300,145,D
-9.73,60.10,350,145,D
19.67,26.87,400,145,D
-0.28,41.68,450,145,D
-53.79,132.55,0,146,D
-40.25,113.71,50,146,D
-5.94,87.50,100,146,D
-17.98,76.47,150,146,D
37.81,38.02,200,146,D
4.97,83.31,250,146,D
21.93,56.73,300,146,D
-7.84,68.71,350,146,D
-17.07,82.27,400,146,D
-17.22,49.25,450,146,D
-56.95,92.10,0,147,D
-13.61,116.50,50,147,D
-23.57,78.81,100,147,D
2.99,106.00,150,147,D
43.38,68.17,200,147,D
4.59,69.81,250,147,D
-17.79,67.32,300,147,D
-32.83,59.31,350,147,D
-4.31,82.65,400,147,D
-18.13,29.14,450,147,D
-30.99,54.89,0,148,D
-54.84,100.62,50,148,D
-16.04,79.75,100,148,D
30.43,47.81,150,148,D
10.17,32.15,200,148,D
4.63,33.77,250,148,D
-24.75,4.30,300,148,D
-6.27,-12.69,350,148,D
-36.68,-0.17,400,148,D
14.97,-5.51,450,148,D
9.45,38.90,0,149,D
0.80,41.38,50,149,D
6.07,53.84,100,149,D
9.84,42.76,150,149,D
-11.41,59.81,200,149,D
24.19,110.79,250,149,D
-12.54,114.83,300,149,D
-14.86,119.13,350,149,D
-24.85,103.23,400,149,D
-23.49,62.34,450,149,D
0.17,85.79,0,150,D
14.49,79.37,50,150,D
8.92,111.93,100,150,D
6.21,105.89,150,150,D
-23.76,84.43,200,150,D
-3.65,123.03,250,150,D
19.50,109.23,300,150,D
-9.11,69.20,350,150,D
-27.94,25.59,400,150,D
8.00,45.10,450,150,D
-105.11,12.67,0,151,L
-183.32,20.57,50,151,L
-180.17,30.84,100,151,L
-203.89,11.78,150,151,L
-188.13,-3.35,200,151,L
-157.78,-18.29,250,151,L
-124.91,-11.30,300,151,L
-138.75,-39.59,350,151,L
-118.98,-67.44,400,151,L
-126.43,-25.26,450,151,L
-181.73,20.13,0,152,L
-164.99,10.56,50,152,L
-137.54,12.56,100,152,L
-101.67,16.33,150,152,L
-162.29,19.23,200,152,L
-87.31,15.48,250,152,L
-49.14,-7.89,300,152,L
-95.71,5.11,350,152,L
-60.43,-0.13,400,152,L
-18.75,-1.51,450,152,L
-108.63,-33.11,0,153,L
-158.02,-53.40,50,153,L
-184.11,-50.96,100,153,L
-217.78,-98.73,150,153,L
-172.23,-72.87,200,153,L
-206.08,-70.80,250,153,L
-217.78,-68.57,300,153,L
-217.78,-87.06,350,153,L
-73.67,-49.11,400,153,L
-70.81,-48.97,450,153,L
-110.95,-1.07,0,154,L
-161.62,-14.49,50,154,L
-184.41,-22.57,100,154,L
-217.78,-25.03,150,154,L
-217.78,-46.13,200,154,L
-168.47,-54.95,250,154,L
-168.35,-37.49,300,154,L
-131.25,-31.48,350,154,L
-104.51,-32.46,400,154,L
-72.93,-23.20,450,154,L
-171.75,-1.40,0,155,L
-139.69,-4.83,50,155,L
-182.09,5.63,100,155,L
-139.71,-10.27,150,155,L
-137.48,13.10,200,155,L
-96.63,6.83,250,155,L
-57.03,22.56,300,155,L
-49.89,1.31,350,155,L
-4.96,3.62,400,155,L
-8.59,-1.57,450,155,L
-202.47,-2.57,0,156,L
-185.65,-20.92,50,156,L
-152.47,-21.09,100,156,L
-168.37,-9.34,150,156,L
-162.95,-39.17,200,156,L
-144.59,-19.07,250,156,L
-82.51,-14.92,300,156,L
-65.71,-12.64,350,156,L
-36.51,-11.49,400,156,L
19.41,-20.61,450,156,L
-150.41,-42.47,0,157,L
-202.48,-42.27,50,157,L
-217.78,-51.77,100,157,L
-217.78,-38.07,150,157,L
-118.53,-18.51,200,157,L
-89.67,-21.51,250,157,L
-60.27,14.46,300,157,L
-48.84,-3.23,350,157,L
-38.61,-0.92,400,157,L
-0.41,-1.65,450,157,L
-61.45,-2.69,0,158,L
-150.65,-18.85,50,158,L
-137.67,-33.65,100,158,L
-143.49,-29.54,150,158,L
-154.33,-29.38,200,158,L
-164.70,-33.97,250,158,L
-122.93,-26.85,300,158,L
-105.68,-18.80,350,158,L
-25.71,-3.51,400,158,L
-46.51,1.43,450,158,L
-121.71,-7.37,0,159,L
-131.22,-9.17,50,159,L
-98.14,3.42,100,159,L
-79.44,6.55,150,159,L
-87.57,-9.91,200,159,L
-95.71,-1.58,250,159,L
-89.17,-2.39,300,159,L
-143.58,-19.62,350,159,L
-99.56,-11.01,400,159,L
-92.38,-3.17,450,159,L
-63.23,-1.29,0,160,L
-86.77,-2.01,50,160,L
-92.58,-6.11,100,160,L
-108.85,-1.90,150,160,L
-78.53,21.37,200,160,L
-91.93,15.31,250,160,L
-25.58,30.11,300,160,L
-76.47,-0.45,350,160,L
-36.81,6.19,400,160,L
-42.65,-0.73,450,160,L
-1.92,-48.81,0,161,U
5.37,-41.47,50,161,U
18.52,-52.01,100,161,U
15.79,-66.62,150,161,U
26.37,-73.57,200,161,U
7.56,-85.24,250,161,U
-2.31,-51.02,300,161,U
-22.01,-18.94,350,161,U
9.23,-104.15,400,161,U
1.19,-68.95,450,161,U
-21.93,-21.38,0,162,U
3.93,-47.79,50,162,U
12.73,-56.14,100,162,U
18.91,-83.22,150,162,U
13.54,-91.31,200,162,U
8.72,-70.26,250,162,U
-26.25,-70.08,300,162,U
-5.40,-125.41,350,162,U
-9.79,-93.79,400,162,U
-28.77,-43.19,450,162,U
1.62,-2.58,0,163,U
-0.08,-7.15,50,163,U
2.39,-4.27,100,163,U
-1.23,-6.06,150,163,U
-4.31,-0.82,200,163,U
-4.35,-13.87,250,163,U
22.24,-95.85,300,163,U
43.34,-163.04,350,163,U
46.01,-174.81,400,163,U
35.47,-142.17,450,163,U
24.39,-136.61,0,164,U
14.61,-86.08,50,164,U
6.41,-102.77,100,164,U
-3.25,-93.47,150,164,U
9.51,-85.47,200,164,U
5.70,-57.05,250,164,U
6.01,-9.34,300,164,U
7.08,13.25,350,164,U
-4.59,45.40,400,164,U
-2.33,70.33,450,164,U
-12.71,41.55,0,165,U
18.71,34.96,50,165,U
3.91,26.24,100,165,U
-6.47,10.65,150,165,U
-4.03,-19.09,200,165,U
17.01,-119.57,250,165,U
-23.69,-218.55,300,165,U
-1.79,-170.13,350,165,U
31.53,-172.14,400,165,U
12.61,-141.41,450,165,U
45.84,-165.99,0,166,U
17.39,-143.74,50,166,U
-1.23,-105.74,100,166,U
-4.99,-97.09,150,166,U
4.01,-138.41,200,166,U
28.73,-108.19,250,166,U
9.35,-86.51,300,166,U
22.43,-52.71,350,166,U
8.37,-15.82,400,166,U
3.10,3.87,450,166,U
-15.71,-82.69,0,167,U
-27.67,-167.05,50,167,U
12.67,-218.55,100,167,U
42.85,-151.91,150,167,U
43.43,-124.49,200,167,U
35.38,-117.35,250,167,U
53.03,-123.07,300,167,U
33.55,-102.19,350,167,U
10.51,-87.46,400,167,U
45.61,-74.76,450,167,U
21.85,-85.82,0,168,U
14.50,-84.50,50,168,U
1.19,-88.24,100,168,U
-15.81,-83.61,150,168,U
-2.11,-89.89,200,168,U
8.98,-97.31,250,168,U
15.23,-127.82,300,168,U
25.20,-150.37,350,168,U
25.14,-132.80,400,168,U
22.05,-73.95,450,168,U
14.01,-44.25,0,169,U
4.97,-105.47,50,169,U
10.41,-101.71,100,169,U
4.36,-79.57,150,169,U
24.27,-99.09,200,169,U
0.89,-92.27,250,169,U
32.43,-85.48,300,169,U
-14.00,-94.80,350,169,U
36.67,-88.87,400,169,U
10.95,-71.71,450,169,U
-6.84,-53.52,0,170,U
10.14,-79.31,50,170,U
3.73,-92.57,100,170,U
0.32,-86.99,150,170,U
-7.76,-107.34,200,170,U
-41.57,-130.80,250,170,U
2.21,-132.73,300,170,U
-6.85,-91.63,350,170,U
20.39,-96.43,400,170,U
21.83,-57.28,450,170,U
7.89,-47.51,0,171,U
3.47,-56.98,50,171,U
-8.82,-84.27,100,171,U
0.86,-107.94,150,171,U
2.75,-99.79,200,171,U
-2.68,-91.97,250,171,U
-0.69,-107.72,300,171,U
1.79,-90.51,350,171,U
17.95,-81.41,400,171,U
21.11,-71.57,450,171,U
219.12,100.67,0,172,R
219.12,64.69,50,172,R
216.25,-8.47,100,172,R
91.99,-24.97,150,172,R
74.42,4.77,200,172,R
51.25,7.38,250,172,R
17.55,-13.32,300,172,R
20.77,-9.59,350,172,R
23.01,-23.15,400,172,R
10.39,-8.86,450,172,R
11.85,2.67,0,173,R
71.85,6.81,50,173,R
176.18,4.63,100,173,R
193.91,72.80,150,173,R
162.11,80.53,200,173,R
219.12,96.14,250,173,R
181.03,76.39,300,173,R
139.49,33.44,350,173,R
99.73,-10.56,400,173,R
68.98,-46.95,450,173,R
-14.85,23.05,0,174,R
29.79,-6.01,50,174,R
72.39,-24.97,100,174,R
138.62,-50.83,150,174,R
152.39,-14.37,200,174,R
219.12,41.33,250,174,R
219.12,116.25,300,174,R
219.12,102.28,350,174,R
126.46,17.85,400,174,R
93.23,-16.29,450,174,R
101.11,42.96,0,175,R
106.09,66.49,50,175,R
86.73,39.42,100,175,R
102.92,-0.60,150,175,R
99.84,-7.79,200,175,R
106.99,7.09,250,175,R
90.65,10.09,300,175,R
88.99,19.09,350,175,R
59.77,42.31,400,175,R
45.23,19.15,450,175,R
10.42,3.37,0,176,R
-0.66,0.10,50,176,R
4.22,-0.66,100,176,R
21.03,-8.53,150,176,R
46.56,9.33,200,176,R
106.78,21.53,250,176,R
170.49,56.59,300,176,R
177.44,59.21,350,176,R
206.97,62.85,400,176,R
185.96,25.26,450,176,R
12.86,-7.10,0,177,R
-0.53,6.68,50,177,R
-1.82,8.84,100,177,R
3.90,-3.19,150,177,R
-15.90,11.14,200,177,R
-7.01,10.20,250,177,R
-0.62,-4.09,300,177,R
-5.25,8.81,350,177,R
-5.05,7.67,400,177,R
-1.43,1.76,450,177,R
122.21,-9.67,0,178,R
148.86,-20.15,50,178,R
137.91,-13.78,100,178,R
149.98,-22.57,150,178,R
158.12,-22.85,200,178,R
180.52,-11.71,250,178,R
180.95,-5.21,300,178,R
158.20,-6.32,350,178,R
126.14,-33.16,400,178,R
84.17,-9.51,450,178,R
31.43,-4.97,0,179,R
121.00,17.53,50,179,R
30.91,-37.65,100,179,R
92.02,10.38,150,179,R
64.24,-15.65,200,179,R
122.65,23.57,250,179,R
158.24,13.31,300,179,R
166.75,30.63,350,179,R
96.03,10.73,400,179,R
100.76,13.70,450,179,R
102.99,-19.09,0,180,R
67.42,-10.01,50,180,R
119.47,-24.73,100,180,R
109.71,-25.33,150,180,R
108.67,-21.57,200,180,R
92.94,-15.24,250,180,R
90.08,-12.35,300,180,R
110.87,-11.42,350,180,R
67.87,-17.54,400,180,R
84.39,-5.07,450,180,R
119.26,-16.60,0,181,R
87.72,-6.08,50,181,R
118.25,-1.43,100,181,R
104.81,-6.31,150,181,R
100.64,-3.79,200,181,R
69.65,-3.34,250,181,R
65.68,-5.63,300,181,R
101.98,-9.74,350,181,R
112.57,1.65,400,181,R
103.00,-5.04,450,181,R
-22.71,103.72,0,182,D
-22.01,88.93,50,182,D
42.52,120.31,100,182,D
-2.53,74.55,150,182,D
-26.24,69.09,200,182,D
27.33,113.84,250,182,D
-13.85,94.77,300,182,D
60.58,133.55,350,182,D
92.60,74.66,400,182,D
-18.19,-0.33,450,182,D
-3.14,111.21,0,183,D
-32.07,122.07,50,183,D
-24.74,153.98,100,183,D
-1.71,174.66,150,183,D
-3.49,178.83,200,183,D
-22.36,151.77,250,183,D
3.53,154.15,300,183,D
27.53,155.00,350,183,D
-14.93,72.51,400,183,D
-15.71,63.07,450,183,D
-1.94,25.63,0,184,D
-12.05,34.99,50,184,D
-9.51,48.84,100,184,D
23.32,72.75,150,184,D
3.97,68.22,200,184,D
-4.43,59.95,250,184,D
-19.86,62.85,300,184,D
-19.20,72.69,350,184,D
-28.67,79.29,400,184,D
-7.17,88.26,450,184,D
22.35,126.63,0,185,D
-16.16,115.42,50,185,D
-97.81,64.79,100,185,D
-44.15,85.59,150,185,D
-27.19,99.41,200,185,D
-85.48,58.92,250,185,D
-58.06,105.83,300,185,D
-20.84,91.69,350,185,D
-47.16,37.27,400,185,D
-25.86,58.93,450,185,D
-28.86,32.55,0,186,D
-23.83,65.89,50,186,D
-47.92,84.43,100,186,D
-8.06,104.50,150,186,D
-64.53,88.83,200,186,D
-23.41,121.18,250,186,D
-72.53,88.03,300,186,D
-87.76,89.63,350,186,D
-41.91,106.55,400,186,D
-30.95,70.67,450,186,D
-25.99,48.60,0,187,D
-46.83,72.25,50,187,D
-4.30,93.07,100,187,D
-51.06,119.69,150,187,D
-21.59,132.99,200,187,D
-31.36,83.01,250,187,D
-44.34,70.41,300,187,D
-41.98,85.83,350,187,D
-33.47,108.02,400,187,D
-31.45,77.64,450,187,D
13.49,7.92,0,188,D
3.23,1.89,50,188,D
0.68,11.13,100,188,D
7.77,30.41,150,188,D
35.60,61.45,200,188,D
10.73,78.91,250,188,D
-86.50,91.29,300,188,D
-45.42,137.21,350,188,D
-58.33,143.49,400,188,D
-43.99,145.37,450,188,D
-16.09,54.51,0,189,D
-14.92,125.19,50,189,D
69.04,218.35,100,189,D
-66.69,158.16,150,189,D
-37.29,95.89,200,189,D
-89.46,71.38,250,189,D
-87.21,66.12,300,189,D
-71.79,96.83,350,189,D
-75.65,70.23,400,189,D
-5.35,92.58,450,189,D
-2.87,6.81,0,190,D
-20.97,11.54,50,190,D
-8.75,22.73,100,190,D
-15.07,76.32,150,190,D
-19.83,110.66,200,190,D
-85.65,136.49,250,190,D
-36.70,171.95,300,190,D
-131.65,89.33,350,190,D
-77.53,132.72,400,190,D
-65.65,92.00,450,190,D
-1.08,15.17,0,191,D
-37.19,30.01,50,191,D
-7.07,92.73,100,191,D
-31.98,93.75,150,191,D
-47.93,122.93,200,191,D
-43.78,122.68,250,191,D
-31.49,133.99,300,191,D
-45.18,86.20,350,191,D
-82.99,39.91,400,191,D
-42.23,83.25,450,191,D
-11.58,1.35,0,192,L
-32.91,1.67,50,192,L
-32.06,1.77,100,192,L
-169.59,2.30,150,192,L
-170.82,3.32,200,192,L
-122.71,12.09,250,192,L
-130.53,2.73,300,192,L
-96.46,1.93,350,192,L
-145.73,18.95,400,192,L
-149.35,12.29,450,192,L
-90.25,1.12,0,193,L
-48.13,2.86,50,193,L
-53.75,0.88,100,193,L
-81.79,1.19,150,193,L
-65.57,-12.17,200,193,L
-147.57,-5.91,250,193,L
-140.06,-35.53,300,193,L
-118.87,-21.47,350,193,L
-132.19,-36.77,400,193,L
-93.11,-20.87,450,193,L
-168.29,-0.28,0,194,L
-195.86,-3.13,50,194,L
-141.55,-2.70,100,194,L
-110.42,3.80,150,194,L
-76.50,-11.05,200,194,L
